cast_id,cast_name,gender,movie_id,k_role,is_main_cast,index,id,k_title,k_type,k_release_date,k_region,k_movie_year,k_genres,is_rating,rating_num,rating_people,k_rating_people,rating_index,k_movie_id,k_cast_id,uid,portray,movie_id_m,cast_role_agg,main_cast
27552337,屠楠,男,26928226,演员,否,999,26928226,知否知否应是绿肥红瘦,电视剧,2018-12-25,中国大陆,2018,剧情/爱情/古装,有评分,8.0,695224,695224,2358,53856501,55104723,363,白亭预,m53856501,演员,"赵丽颖, 冯绍峰, 朱一龙, 施诗, 张佳宁"
27500333,铁政,男,34792298,演员,是,45,34792298,相逢时节,电视剧,2022-02-23,中国大陆,2022,剧情,有评分,4.9,33169,33169,403,69584645,55000715,364,青年张立新,m69584645,演员,"雷佳音, 袁泉, 张艺兴, 贾乃亮, 罗海琼"
27500333,铁政,男,26779426,演员,否,999,26779426,欢乐颂3,电视剧,2022-08-11,中国大陆,2022,剧情/爱情,有评分,4.9,41716,41716,452,53558901,55000715,365,,m53558901,演员,"江疏影, 杨采钰, 张佳宁, 张慧雯, 李浩菲"
27500333,铁政,男,26298935,演员,是,19,26298935,鬼吹灯之精绝古城,电视剧,2016-12-19,中国大陆,2016,剧情/悬疑/惊悚,有评分,7.9,274802,274802,1473,52597919,55000715,366,政委,m52597919,演员,"靳东, 陈乔恩, 赵达, 岳旸, 王永泉"
27500333,铁政,男,26088457,演员,是,15,26088457,他来了，请闭眼,电视剧,2015-10-15,中国大陆,2015,剧情/悬疑,有评分,6.7,74395,74395,706,52176963,55000715,367,麦晨,m52176963,演员,"霍建华, 马思纯, 张鲁一, 王凯, 尹正"
27497501,代文雯,女,26759908,演员,否,999,26759908,清平乐,电视剧,2020-04-07,中国大陆,2020,剧情/古装,有评分,6.4,173456,173456,1054,53519865,54995051,368,周娘子,m53519865,演员,"王凯, 江疏影, 任敏, 杨玏, 边程"
27552734,郭虹,女,30423905,演员,是,13,30423905,大江大河2,电视剧,2020-12-20,中国大陆,2020,剧情/历史,有评分,8.7,208072,208072,1345,60847859,55105517,369,杨母,m60847859,演员,"王凯, 杨烁, 董子健, 杨采钰, 周放"
27552734,郭虹,女,26797690,演员,是,31,26797690,大江大河,电视剧,2018-12-10,中国大陆,2018,剧情,有评分,8.8,260126,260126,1513,53595429,55105517,370,杨母,m53595429,演员,"王凯, 杨烁, 杨烁, 董子健, 童瑶"
27552734,郭虹,女,26759908,演员,是,29,26759908,清平乐,电视剧,2020-04-07,中国大陆,2020,剧情/古装,有评分,6.4,173456,173456,1054,53519865,55105517,371,李玮母亲,m53519865,演员,"王凯, 江疏影, 任敏, 杨玏, 边程"
27552734,郭虹,女,25994712,演员,是,15,25994712,伪装者,电视剧,2015-08-31,中国大陆,2015,剧情/悬疑,有评分,8.6,382758,382758,1814,51989473,55105517,372,桂姨,m51989473,演员,"胡歌, 靳东, 刘敏涛, 王凯, 宋轶"
27485056,白玉,女,25754848,演员,是,98,25754848,琅琊榜,电视剧,2015-09-19,中国大陆,2015,剧情/古装,有评分,9.4,919060,919060,2939,51509745,54970161,373,李老夫人,m51509745,演员,"胡歌, 刘涛, 王凯, 陈龙, 黄维德"
27546735,匡牧野,男,26298935,演员,是,10,26298935,鬼吹灯之精绝古城,电视剧,2016-12-19,中国大陆,2016,剧情/悬疑/惊悚,有评分,7.9,274802,274802,1473,52597919,55093519,374,萨帝鹏,m52597919,演员,"靳东, 陈乔恩, 赵达, 岳旸, 王永泉"
27546735,匡牧野,男,25754848,演员,是,21,25754848,琅琊榜,电视剧,2015-09-19,中国大陆,2015,剧情/古装,有评分,9.4,919060,919060,2939,51509745,55093519,375,谢弼,m51509745,演员,"胡歌, 刘涛, 王凯, 陈龙, 黄维德"
27322289,刘琳,女,34792295,演员,是,16,34792295,乔家的儿女,电视剧,2021-08-17,中国大陆,2021,剧情/家庭,有评分,7.7,235622,235622,1347,69584639,54644627,376,魏淑芳,m69584639,演员,"白宇, 宋祖儿, 毛晓彤, 张晚意, 周翊然"
27322289,刘琳,女,26928226,演员,是,7,26928226,知否知否应是绿肥红瘦,电视剧,2018-12-25,中国大陆,2018,剧情/爱情/古装,有评分,8.0,695224,695224,2358,53856501,54644627,377,王若弗,m53856501,演员,"赵丽颖, 冯绍峰, 朱一龙, 施诗, 张佳宁"
27322289,刘琳,女,26743573,演员,否,999,26743573,欢乐颂2,电视剧,2017-05-11,中国大陆,2017,剧情/爱情,有评分,5.4,154450,154450,913,53487195,54644627,378,秀媛院长,m53487195,演员,"刘涛, 蒋欣, 王子文, 杨紫, 乔欣"
27322289,刘琳,女,26683725,演员,是,36,26683725,外科风云,电视剧,2017-04-17,中国大陆,2017,剧情/爱情,有评分,7.3,94754,94754,832,53367499,54644627,379,张淑梅,m53367499,演员,"靳东, 白百何, 李佳航, 马少骅, 蓝盈莹"
27322289,刘琳,女,26665065,演员,是,17,26665065,琅琊榜之风起长林,电视剧,2017-12-18,中国大陆,2017,剧情/古装,有评分,8.4,210088,210088,1328,53330179,54644627,380,莱阳太夫人,m53330179,演员,"黄晓明, 刘昊然, 佟丽娅, 张慧雯, 梅婷"
27322289,刘琳,女,26430092,演员,是,35,26430092,欢乐颂,电视剧,2016-04-18,中国大陆,2016,剧情/爱情,有评分,7.5,353514,353514,1628,52860233,54644627,381,秀媛院长,m52860233,演员,"刘涛, 蒋欣, 王子文, 杨紫, 乔欣"
27483004,张建栋,男,26683725,演员,是,30,26683725,外科风云,电视剧,2017-04-17,中国大陆,2017,剧情/爱情,有评分,7.3,94754,94754,832,53367499,54966057,382,夏传铭,m53367499,演员,"靳东, 白百何, 李佳航, 马少骅, 蓝盈莹"
27502847,张艺兴,男,34792298,演员,是,3,34792298,相逢时节,电视剧,2022-02-23,中国大陆,2022,剧情,有评分,4.9,33169,33169,403,69584645,55005743,384,宁恕,m69584645,演员,"雷佳音, 袁泉, 张艺兴, 贾乃亮, 罗海琼"
27557921,曲哲明,男,34792296,演员,是,56,34792296,欢迎光临,电视剧,2022-05-18,中国大陆,2022,剧情/喜剧/爱情,有评分,6.4,56516,56516,601,69584641,55115891,385,瘦高男,m69584641,演员,"黄轩, 白百何, 朱雨辰, 白宇帆, 丁嘉丽"
27557921,曲哲明,男,34792295,演员,是,8,34792295,乔家的儿女,电视剧,2021-08-17,中国大陆,2021,剧情/家庭,有评分,7.7,235622,235622,1347,69584639,55115891,386,王一丁,m69584639,演员,"白宇, 宋祖儿, 毛晓彤, 张晚意, 周翊然"
27481055,胡珂瑜,女,34792296,演员,是,22,34792296,欢迎光临,电视剧,2022-05-18,中国大陆,2022,剧情/喜剧/爱情,有评分,6.4,56516,56516,601,69584641,54962159,387,虞母,m69584641,演员,"黄轩, 白百何, 朱雨辰, 白宇帆, 丁嘉丽"
27554035,顾海,男,35033654,演员,是,33,35033654,山海情,电视剧,2021-01-12,中国大陆,2021,剧情,有评分,9.2,481571,481571,2105,70067357,55108119,388,李老栓,m70067357,演员,"黄轩, 张嘉益, 闫妮, 黄觉, 姚晨"
27484503,杜建桥,男,30423905,演员,是,39,30423905,大江大河2,电视剧,2020-12-20,中国大陆,2020,剧情/历史,有评分,8.7,208072,208072,1345,60847859,54969055,389,老贺,m60847859,演员,"王凯, 杨烁, 董子健, 杨采钰, 周放"
27551285,李威,男,30423905,演员,是,37,30423905,大江大河2,电视剧,2020-12-20,中国大陆,2020,剧情/历史,有评分,8.7,208072,208072,1345,60847859,55102619,390,闵忠生,m60847859,演员,"王凯, 杨烁, 董子健, 杨采钰, 周放"
27551285,李威,男,26797690,演员,是,36,26797690,大江大河,电视剧,2018-12-10,中国大陆,2018,剧情,有评分,8.8,260126,260126,1513,53595429,55102619,391,闵忠生,m53595429,演员,"王凯, 杨烁, 杨烁, 董子健, 童瑶"
27554673,梁国荣,男,30423905,演员,是,26,30423905,大江大河2,电视剧,2020-12-20,中国大陆,2020,剧情/历史,有评分,8.7,208072,208072,1345,60847859,55109395,392,梁爷爷,m60847859,演员,"王凯, 杨烁, 董子健, 杨采钰, 周放"
27251328,尹子维,男,26088457,演员,是,8,26088457,他来了，请闭眼,电视剧,2015-10-15,中国大陆,2015,剧情/悬疑,有评分,6.7,74395,74395,706,52176963,54502705,393,蔺漪阳,m52176963,演员,"霍建华, 马思纯, 张鲁一, 王凯, 尹正"
27251328,尹子维,男,25870290,演员,是,19,25870290,温州两家人,电视剧,2015-11-26,中国大陆,2015,剧情,有评分,7.8,7118,7118,236,51740629,54502705,394,姜逊成,m51740629,演员,"郭涛, 任程伟, 袁咏仪, 陈丽娜, 刘奕君"
27482976,夏凡,男,26743573,演员,否,999,26743573,欢乐颂2,电视剧,2017-05-11,中国大陆,2017,剧情/爱情,有评分,5.4,154450,154450,913,53487195,54966001,395,,m53487195,演员,"刘涛, 蒋欣, 王子文, 杨紫, 乔欣"
27482976,夏凡,男,26665065,演员,否,999,26665065,琅琊榜之风起长林,电视剧,2017-12-18,中国大陆,2017,剧情/古装,有评分,8.4,210088,210088,1328,53330179,54966001,396,东青,m53330179,演员,"黄晓明, 刘昊然, 佟丽娅, 张慧雯, 梅婷"
27487544,杨昆,女,35613241,演员,是,31,35613241,县委大院,电视剧,2022-12-07,中国大陆,2022,剧情,有评分,6.8,109693,109693,864,71226531,54975137,397,汤阿姨,m71226531,演员,"胡歌, 吴越, 张新成, 黄磊, 李光洁"
27487544,杨昆,女,34792296,演员,是,6,34792296,欢迎光临,电视剧,2022-05-18,中国大陆,2022,剧情/喜剧/爱情,有评分,6.4,56516,56516,601,69584641,54975137,398,柳美莉,m69584641,演员,"黄轩, 白百何, 朱雨辰, 白宇帆, 丁嘉丽"
27487544,杨昆,女,26743573,演员,否,999,26743573,欢乐颂2,电视剧,2017-05-11,中国大陆,2017,剧情/爱情,有评分,5.4,154450,154450,913,53487195,54975137,399,,m53487195,演员,"刘涛, 蒋欣, 王子文, 杨紫, 乔欣"
27503610,王若伊,女,26743573,演员,否,999,26743573,欢乐颂2,电视剧,2017-05-11,中国大陆,2017,剧情/爱情,有评分,5.4,154450,154450,913,53487195,55007269,400,前女友,m53487195,演员,"刘涛, 蒋欣, 王子文, 杨紫, 乔欣"
27503316,施诗,女,34792298,演员,是,19,34792298,相逢时节,电视剧,2022-02-23,中国大陆,2022,剧情,有评分,4.9,33169,33169,403,69584645,55006681,401,顾维维,m69584645,演员,"雷佳音, 袁泉, 张艺兴, 贾乃亮, 罗海琼"
27503316,施诗,女,26928226,演员,是,4,26928226,知否知否应是绿肥红瘦,电视剧,2018-12-25,中国大陆,2018,剧情/爱情/古装,有评分,8.0,695224,695224,2358,53856501,55006681,402,盛墨兰,m53856501,演员,"赵丽颖, 冯绍峰, 朱一龙, 施诗, 张佳宁"
27503316,施诗,女,26797690,演员,是,12,26797690,大江大河,电视剧,2018-12-10,中国大陆,2018,剧情,有评分,8.8,260126,260126,1513,53595429,55006681,403,戴娇凤,m53595429,演员,"王凯, 杨烁, 杨烁, 董子健, 童瑶"
27503316,施诗,女,26665065,演员,是,25,26665065,琅琊榜之风起长林,电视剧,2017-12-18,中国大陆,2017,剧情/古装,有评分,8.4,210088,210088,1328,53330179,55006681,404,重华郡主,m53330179,演员,"黄晓明, 刘昊然, 佟丽娅, 张慧雯, 梅婷"
27503300,赵丽颖,女,26928226,演员,是,1,26928226,知否知否应是绿肥红瘦,电视剧,2018-12-25,中国大陆,2018,剧情/爱情/古装,有评分,8.0,695224,695224,2358,53856501,55006649,405,盛明兰,m53856501,演员,"赵丽颖, 冯绍峰, 朱一龙, 施诗, 张佳宁"
27485105,赵麒,男,30421903,演员,否,999,30421903,淬火年代,电视剧,2025-06-18,中国大陆,2025,剧情,有评分,7.0,21373,21373,387,60843855,54970259,406,赵总,m60843855,演员,"张新成, 宋祖儿, 王彦霖, 任程伟, 张月"
27529608,吴玉芳,女,36189205,演员,否,999,36189205,凡人歌,电视剧,2024-08-31,中国大陆,2024,剧情/喜剧,有评分,7.7,77700,77700,773,72378459,55059265,407,那母,m72378459,演员,"殷桃, 王骁, 章若楠, 秦俊杰, 张哲华"
27529608,吴玉芳,女,30421903,演员,是,19,30421903,淬火年代,电视剧,2025-06-18,中国大陆,2025,剧情,有评分,7.0,21373,21373,387,60843855,55059265,408,傅秋芳,m60843855,演员,"张新成, 宋祖儿, 王彦霖, 任程伟, 张月"
27546645,王彦霖,男,30421903,演员,是,3,30421903,淬火年代,电视剧,2025-06-18,中国大陆,2025,剧情,有评分,7.0,21373,21373,387,60843855,55093339,409,钱宏明,m60843855,演员,"张新成, 宋祖儿, 王彦霖, 任程伟, 张月"
27480649,窦骁,男,26779426,演员,是,6,26779426,欢乐颂3,电视剧,2022-08-11,中国大陆,2022,剧情/爱情,有评分,4.9,41716,41716,452,53558901,54961347,410,戴维,m53558901,演员,"江疏影, 杨采钰, 张佳宁, 张慧雯, 李浩菲"
27491506,曹苑,女,36571896,演员,否,999,36571896,命悬一生,电视剧,2025-10-11,中国大陆,2025,剧情/悬疑,有评分,7.7,85010,85010,809,73143841,54983061,411,豆姐,m73143841,演员,"黄轩, 李庚希, 张哲华, 白宇帆, 尹昉"
27491506,曹苑,女,26088457,演员,是,9,26088457,他来了，请闭眼,电视剧,2015-10-15,中国大陆,2015,剧情/悬疑,有评分,6.7,74395,74395,706,52176963,54983061,412,简萱,m52176963,演员,"霍建华, 马思纯, 张鲁一, 王凯, 尹正"
27491506,曹苑,女,25870290,演员,是,12,25870290,温州两家人,电视剧,2015-11-26,中国大陆,2015,剧情,有评分,7.8,7118,7118,236,51740629,54983061,413,侯小帆,m51740629,演员,"郭涛, 任程伟, 袁咏仪, 陈丽娜, 刘奕君"
27504402,车晓,女,26759908,演员,是,46,26759908,清平乐,电视剧,2020-04-07,中国大陆,2020,剧情/古装,有评分,6.4,173456,173456,1054,53519865,55008853,414,李兰慧,m53519865,演员,"王凯, 江疏影, 任敏, 杨玏, 边程"
27485030,符涛,男,25754848,演员,是,36,25754848,琅琊榜,电视剧,2015-09-19,中国大陆,2015,剧情/古装,有评分,9.4,919060,919060,2939,51509745,54970109,415,路原,m51509745,演员,"胡歌, 刘涛, 王凯, 陈龙, 黄维德"
27483836,卫小雨,女,26683725,演员,是,78,26683725,外科风云,电视剧,2017-04-17,中国大陆,2017,剧情/爱情,有评分,7.3,94754,94754,832,53367499,54967721,416,常海燕,m53367499,演员,"靳东, 白百何, 李佳航, 马少骅, 蓝盈莹"
27528685,王庆祥,男,26683725,演员,是,31,26683725,外科风云,电视剧,2017-04-17,中国大陆,2017,剧情/爱情,有评分,7.3,94754,94754,832,53367499,55057419,417,庄恕父亲,m53367499,演员,"靳东, 白百何, 李佳航, 马少骅, 蓝盈莹"
27528685,王庆祥,男,26665065,演员,是,10,26665065,琅琊榜之风起长林,电视剧,2017-12-18,中国大陆,2017,剧情/古装,有评分,8.4,210088,210088,1328,53330179,55057419,418,老阁主,m53330179,演员,"黄晓明, 刘昊然, 佟丽娅, 张慧雯, 梅婷"
27495264,高鑫,男,27088993,演员,是,6,27088993,都挺好,电视剧,2019-03-01,中国大陆,2019,剧情/家庭,有评分,7.7,394106,394106,1742,54178035,54990577,419,苏明哲,m54178035,演员,"姚晨, 倪大红, 郭京飞, 杨祐宁, 李念"
27495264,高鑫,男,26683725,演员,是,25,26683725,外科风云,电视剧,2017-04-17,中国大陆,2017,剧情/爱情,有评分,7.3,94754,94754,832,53367499,54990577,420,年轻修敏齐,m53367499,演员,"靳东, 白百何, 李佳航, 马少骅, 蓝盈莹"
27495264,高鑫,男,25994712,演员,是,14,25994712,伪装者,电视剧,2015-08-31,中国大陆,2015,剧情/悬疑,有评分,8.6,382758,382758,1814,51989473,54990577,421,张月印,m51989473,演员,"胡歌, 靳东, 刘敏涛, 王凯, 宋轶"
27495264,高鑫,男,25754848,演员,是,7,25754848,琅琊榜,电视剧,2015-09-19,中国大陆,2015,剧情/古装,有评分,9.4,919060,919060,2939,51509745,54990577,422,萧景宣,m51509745,演员,"胡歌, 刘涛, 王凯, 陈龙, 黄维德"
27557945,冯晖,男,35033654,演员,是,26,35033654,山海情,电视剧,2021-01-12,中国大陆,2021,剧情,有评分,9.2,481571,481571,2105,70067357,55115939,423,青铜峡高书记,m70067357,演员,"黄轩, 张嘉益, 闫妮, 黄觉, 姚晨"
27557945,冯晖,男,34792298,演员,是,27,34792298,相逢时节,电视剧,2022-02-23,中国大陆,2022,剧情,有评分,4.9,33169,33169,403,69584645,55115939,424,曹老师,m69584645,演员,"雷佳音, 袁泉, 张艺兴, 贾乃亮, 罗海琼"
27557945,冯晖,男,34792296,演员,是,45,34792296,欢迎光临,电视剧,2022-05-18,中国大陆,2022,剧情/喜剧/爱情,有评分,6.4,56516,56516,601,69584641,55115939,425,陈精典父亲,m69584641,演员,"黄轩, 白百何, 朱雨辰, 白宇帆, 丁嘉丽"
27557945,冯晖,男,34792295,演员,是,77,34792295,乔家的儿女,电视剧,2021-08-17,中国大陆,2021,剧情/家庭,有评分,7.7,235622,235622,1347,69584639,55115939,426,石厂长,m69584639,演员,"白宇, 宋祖儿, 毛晓彤, 张晚意, 周翊然"
27557945,冯晖,男,33442331,演员,是,6,33442331,我是余欢水,电视剧,2020-04-06,中国大陆,2020,剧情,有评分,7.3,324953,324953,1540,66884711,55115939,427,魏广军,m66884711,演员,"郭京飞, 苗苗, 高露, 岳旸, 高叶"
27557945,冯晖,男,30423905,演员,是,8,30423905,大江大河2,电视剧,2020-12-20,中国大陆,2020,剧情/历史,有评分,8.7,208072,208072,1345,60847859,55115939,428,程厂长,m60847859,演员,"王凯, 杨烁, 董子健, 杨采钰, 周放"
27557945,冯晖,男,26928226,演员,是,19,26928226,知否知否应是绿肥红瘦,电视剧,2018-12-25,中国大陆,2018,剧情/爱情/古装,有评分,8.0,695224,695224,2358,53856501,55115939,429,新帝,m53856501,演员,"赵丽颖, 冯绍峰, 朱一龙, 施诗, 张佳宁"
27557945,冯晖,男,26797690,演员,是,24,26797690,大江大河,电视剧,2018-12-10,中国大陆,2018,剧情,有评分,8.8,260126,260126,1513,53595429,55115939,430,程厂长,m53595429,演员,"王凯, 杨烁, 杨烁, 董子健, 童瑶"
27557945,冯晖,男,26759908,演员,是,14,26759908,清平乐,电视剧,2020-04-07,中国大陆,2020,剧情/古装,有评分,6.4,173456,173456,1054,53519865,55115939,431,夏竦,m53519865,演员,"王凯, 江疏影, 任敏, 杨玏, 边程"
27557945,冯晖,男,26743573,演员,否,999,26743573,欢乐颂2,电视剧,2017-05-11,中国大陆,2017,剧情/爱情,有评分,5.4,154450,154450,913,53487195,55115939,432,,m53487195,演员,"刘涛, 蒋欣, 王子文, 杨紫, 乔欣"
27557945,冯晖,男,26683725,演员,是,14,26683725,外科风云,电视剧,2017-04-17,中国大陆,2017,剧情/爱情,有评分,7.3,94754,94754,832,53367499,55115939,433,姜明,m53367499,演员,"靳东, 白百何, 李佳航, 马少骅, 蓝盈莹"
27557945,冯晖,男,26665065,演员,否,999,26665065,琅琊榜之风起长林,电视剧,2017-12-18,中国大陆,2017,剧情/古装,有评分,8.4,210088,210088,1328,53330179,55115939,434,林深,m53330179,演员,"黄晓明, 刘昊然, 佟丽娅, 张慧雯, 梅婷"
27557945,冯晖,男,26430092,演员,是,21,26430092,欢乐颂,电视剧,2016-04-18,中国大陆,2016,剧情/爱情,有评分,7.5,353514,353514,1628,52860233,55115939,435,邱父,m52860233,演员,"刘涛, 蒋欣, 王子文, 杨紫, 乔欣"
27557945,冯晖,男,26298935,演员,是,7,26298935,鬼吹灯之精绝古城,电视剧,2016-12-19,中国大陆,2016,剧情/悬疑/惊悚,有评分,7.9,274802,274802,1473,52597919,55115939,436,郝爱国,m52597919,演员,"靳东, 陈乔恩, 赵达, 岳旸, 王永泉"
27557945,冯晖,男,25994712,演员,是,20,25994712,伪装者,电视剧,2015-08-31,中国大陆,2015,剧情/悬疑,有评分,8.6,382758,382758,1814,51989473,55115939,437,明堂,m51989473,演员,"胡歌, 靳东, 刘敏涛, 王凯, 宋轶"
27557945,冯晖,男,25870290,演员,是,14,25870290,温州两家人,电视剧,2015-11-26,中国大陆,2015,剧情,有评分,7.8,7118,7118,236,51740629,55115939,438,王存根,m51740629,演员,"郭涛, 任程伟, 袁咏仪, 陈丽娜, 刘奕君"
27557945,冯晖,男,25754848,演员,是,40,25754848,琅琊榜,电视剧,2015-09-19,中国大陆,2015,剧情/古装,有评分,9.4,919060,919060,2939,51509745,55115939,439,沈追,m51509745,演员,"胡歌, 刘涛, 王凯, 陈龙, 黄维德"
27484731,张颖,女,35613241,演员,否,999,35613241,县委大院,电视剧,2022-12-07,中国大陆,2022,剧情,有评分,6.8,109693,109693,864,71226531,54969511,440,工商局工作人员,m71226531,演员,"胡歌, 吴越, 张新成, 黄磊, 李光洁"
